tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,082,200069,5,,Nadia Petrova,R,178,RUS,23.780971937,7,2160,201305,,Q,Eleni Daniilidou,R,182,GRE,23.498973306,69,371,6-2 6-0,3,R16,,3,5,45,26,20,10,,1,2,0,9,48,28,11,6,,3,9
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,083,200085,21,,Ai Sugiyama,R,163,JPN,30.7077344285,23,768,201387,32,,Sofia Arvidsson,R,176,SWE,22.0889801506,34,584,6-7(4) 6-3 6-2,3,R16,,2,5,118,75,38,21,,10,17,0,2,113,76,34,15,,10,20
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,085,200772,10,,Anastasia Myskina,R,174,RUS,24.6981519507,12,1253,201403,,,Anna Chakvetadze,R,170,RUS,19.0417522245,36,558,6-3 6-2,3,R16,,2,1,56,33,19,16,,4,6,0,4,47,28,12,8,,3,8
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,086,201345,4,,Maria Sharapova,R,,RUS,18.9185489391,4,2753,201373,20,,Maria Kirilenko,R,173,RUS,19.1485284052,22,771,3-6 6-4 6-1,3,R16,,5,8,95,56,36,17,,5,9,4,4,75,44,27,13,,1,7
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,087,201364,22,,Tatiana Golovin,R,175,FRA,18.1492128679,24,741,200108,6,,Elena Dementieva,R,180,RUS,24.4271047228,8,2125,6-2 6-1,3,R16,,0,0,46,35,23,6,,1,2,1,7,52,35,17,4,,6,12
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,088,201386,,,Jie Zheng,R,164,CHN,22.7077344285,65,383,200754,,,Jill Craybas,R,160,USA,31.7097878166,54,422,2-6 6-2 6-3,3,R16,,1,2,76,53,30,11,,3,8,1,3,98,59,30,20,,9,16
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,089,200065,1,,Amelie Mauresmo,R,175,FRA,26.7077344285,1,3511,200069,5,,Nadia Petrova,R,178,RUS,23.780971937,7,2160,6-3 6-1,3,QF,,3,2,49,34,24,9,,4,5,2,4,56,30,19,7,,3,8
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,090,201320,12,,Svetlana Kuznetsova,R,174,RUS,20.7282683094,14,1114,200085,21,,Ai Sugiyama,R,163,JPN,30.7077344285,23,768,6-0 7-6(4),3,QF,,3,1,74,49,29,13,,3,5,0,6,57,28,15,9,,2,7
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,091,201345,4,,Maria Sharapova,R,,RUS,18.9185489391,4,2753,200772,10,,Anastasia Myskina,R,174,RUS,24.6981519507,12,1253,6-3 6-3,3,QF,,1,4,68,51,29,9,,6,9,0,1,59,40,20,6,,5,11
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,092,201364,22,,Tatiana Golovin,R,175,FRA,18.1492128679,24,741,201386,,,Jie Zheng,R,164,CHN,22.7077344285,65,383,3-6 6-3 6-2,3,QF,,0,1,92,63,34,13,,7,13,0,4,79,55,26,7,,6,14
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,093,201320,12,,Svetlana Kuznetsova,R,174,RUS,20.7282683094,14,1114,200065,1,,Amelie Mauresmo,R,175,FRA,26.7077344285,1,3511,6-1 6-4,3,SF,,0,0,59,35,26,14,,3,3,2,3,57,36,22,8,,5,8
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,094,201345,4,,Maria Sharapova,R,,RUS,18.9185489391,4,2753,201364,22,,Tatiana Golovin,R,175,FRA,18.1492128679,24,741,6-3 6-7(5) 4-3 RET,3,SF,,7,5,106,71,46,11,,6,10,2,3,103,67,37,14,,6,13
2006-W-T1-USA-02A-2006,Miami,Hard,96,T1,20060320,095,201320,12,,Svetlana Kuznetsova,R,174,RUS,20.7282683094,14,1114,201345,4,,Maria Sharapova,R,,RUS,18.9185489391,4,2753,6-4 6-3,3,F,,4,0,58,37,23,13,,2,4,2,1,68,44,27,9,,4,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,002,201325,,,Samantha Stosur,R,172,AUS,22.0095824778,56,425,201446,,,Sybille Bammer,L,174,AUT,25.9329226557,60,406,6-3 6-1,3,R64,,1,2,50,33,22,11,,3,4,0,3,45,31,16,4,,2,7
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,003,200046,,WC,Meghann Shaughnessy,R,,USA,26.9733059548,84,320,201294,16,,Marion Bartoli,R,170,FRA,21.5003422313,31,636,6-0 7-5,3,R64,,5,3,48,29,22,10,,3,5,0,2,65,49,26,5,,8,14
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,004,200118,,Q,Virginia Ruano Pascual,R,169,ESP,32.5311430527,100,282,200109,10,,Nathalie Dechy,R,177,FRA,27.112936345,24,795,7-6(2) 6-4,3,R64,,1,2,68,39,24,16,,6,10,2,7,94,61,39,9,,11,16
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,005,201321,,,Antonella Serra Zanetti,R,,ITA,25.6892539357,94,297,201328,,Q,Milagros Sequera,R,,VEN,25.5058179329,122,237,6-2 6-4,3,R64,,0,4,60,45,25,5,,6,10,0,9,83,54,27,9,,12,19
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,006,201455,,,Elena Vesnina,R,176,RUS,19.6714579055,67,376,200043,,,Virginie Razzano,R,173,FRA,22.893908282,43,495,7-5 3-6 6-3,3,R64,,0,6,89,55,30,18,,5,12,2,6,102,70,40,12,,7,15
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,007,201440,,Q,Laura Pous Tio,U,,ESP,21.5030800821,80,326,201435,,Q,Kateryna Bondarenko,R,175,UKR,19.65229295,115,248,6-4 5-7 6-3,3,R64,,3,5,105,66,36,23,,14,19,3,10,125,66,35,29,,12,19
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,008,201379,,,Mara Santangelo,R,181,ITA,24.7638603696,40,513,201311,,,Roberta Vinci,R,163,ITA,23.1211498973,38,526,6-3 6-2,3,R64,,4,4,86,58,37,13,,8,9,1,2,64,46,26,8,,7,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,009,201425,15,,Lucie Safarova,L,177,CZE,19.1594798084,34,597,201414,,,Michaella Krajicek,R,177,NED,17.2292950034,55,439,7-5 6-7(2) 6-4,3,R64,,10,2,100,57,47,25,,3,3,12,6,110,62,48,27,,7,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,010,200754,,,Jill Craybas,R,160,USA,31.7481177276,49,451,201347,12,,Jelena Jankovic,R,177,SRB,21.0924024641,27,696,2-6 7-6(8) 4-0 RET,3,R64,,0,3,89,54,32,15,,6,11,7,10,98,64,39,14,,5,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,011,201368,,,Karolina Sprem,R,174,CRO,21.4373716632,96,293,201087,,WC,Mashona Washington,R,,USA,29.839835729,85,320,6-3 4-6 6-4,3,R64,,4,8,91,45,25,20,,7,14,3,9,93,64,34,7,,7,16
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,012,201361,,,Julia Schruff,R,,GER,23.6303901437,64,393,201292,,Q,Martina Sucha,R,,SVK,25.3661875428,91,303,6-2 3-6 6-3,3,R64,,0,2,85,49,32,21,,4,6,1,4,86,48,29,20,,6,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,013,201329,,,Vera Zvonareva,R,172,RUS,21.568788501,45,491,200055,,,Mariana Diaz Oliva,R,,ARG,30.0616016427,74,349,6-3 6-0,3,R64,,1,4,55,28,18,17,,1,2,0,3,53,35,18,6,,5,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,014,201424,,,Shahar Peer,R,170,ISR,18.9240246407,36,540,200062,,WC,Kristina Brandi,R,168,PUR,29.0130047912,97,293,6-1 6-0,3,R64,,3,1,40,25,17,12,,3,3,1,3,50,34,15,4,,7,13
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,015,201336,9,,Dinara Safina,R,182,RUS,19.9342915811,20,902,201085,,,Shinobu Asagoe,R,,JPN,29.7631759069,63,394,6-2 6-2,3,R64,,0,4,57,40,27,7,,5,7,1,4,46,27,10,6,,5,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,016,200011,14,,Katarina Srebotnik,R,180,SLO,25.0595482546,29,653,201293,,,Catalina Castano,R,171,COL,26.7405886379,47,456,6-4 6-2,3,R64,,0,1,51,36,26,9,,2,3,1,6,68,39,23,12,,4,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,017,201308,,,Maria Elena Camerin,R,164,ITA,24.0355920602,66,377,201417,,,Marta Domachowska,R,176,POL,20.2108145106,37,537,6-3 7-5,3,R64,,1,4,68,41,30,14,,5,7,3,3,61,41,25,8,,2,6
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,018,200751,,Q,Conchita Martinez Granados,R,,ESP,30.2012320329,110,261,201397,,,Shuai Peng,R,173,CHN,20.2327173169,58,415,2-6 6-4 6-4,3,R64,,0,2,92,65,46,10,,3,6,1,1,88,61,41,13,,8,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,019,201387,,,Sofia Arvidsson,R,176,SWE,22.1273100616,32,620,201281,,,Laura Granville,R,175,USA,24.8925393566,52,445,7-6(5) 6-2,3,R64,,2,1,75,48,31,17,,6,7,5,2,73,49,33,7,,6,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,020,201456,,Q,Olga Savchuk,R,175,UKR,18.5352498289,103,273,200117,,,Kveta Peschke,R,165,CZE,30.7351129363,35,555,5-7 6-2 6-2,3,R64,,4,8,89,59,34,14,,8,14,2,1,97,66,34,12,,7,16
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,022,201416,,LL,Alona Bondarenko,R,168,UKR,21.6372347707,81,324,201363,13,,Gisela Dulko,R,170,ARG,21.1718001369,30,650,6-0 6-1,3,R64,,0,1,46,32,23,6,,1,2,0,2,33,18,6,2,,2,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,023,201371,,,Vera Dushevina,R,180,RUS,19.4907597536,51,445,201438,,,Ekaterina Bychkova,U,171,RUS,20.8268309377,70,367,6-2 6-1,3,R64,,1,1,48,43,30,2,,4,4,4,3,59,35,19,7,,8,13
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,024,200020,,,Lisa Raymond,R,165,USA,32.6461327858,75,349,201420,,,Sania Mirza,R,153,IND,19.3812457221,39,516,6-3 6-4,3,R64,,3,6,68,45,27,10,,6,9,3,8,67,42,24,9,,7,13
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,026,200046,,WC,Meghann Shaughnessy,R,,USA,26.9733059548,84,320,201325,,,Samantha Stosur,R,172,AUS,22.0095824778,56,425,7-5 6-4,3,R32,,2,4,89,64,45,12,,9,10,0,2,78,59,38,9,,7,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,027,200118,,Q,Virginia Ruano Pascual,R,169,ESP,32.5311430527,100,282,201321,,,Antonella Serra Zanetti,R,,ITA,25.6892539357,94,297,6-4 6-1,3,R32,,1,1,47,32,20,9,,2,4,0,2,55,50,21,2,,3,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,028,201455,,,Elena Vesnina,R,176,RUS,19.6714579055,67,376,201355,8,,Flavia Pennetta,R,172,ITA,24.1013004791,19,923,6-2 6-1,3,R32,,1,6,59,30,22,15,,2,3,0,3,38,22,10,5,,2,7
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,029,201400,4,,Nicole Vaidisova,R,181,CZE,16.9445585216,14,1124,201440,,Q,Laura Pous Tio,U,,ESP,21.5030800821,80,326,6-4 6-4,3,R32,,2,1,55,33,27,14,,1,1,0,1,71,49,32,12,,5,7
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,030,201425,15,,Lucie Safarova,L,177,CZE,19.1594798084,34,597,201379,,,Mara Santangelo,R,181,ITA,24.7638603696,40,513,6-4 1-6 6-3,3,R32,,6,7,93,51,34,23,,11,13,0,1,84,55,33,22,,3,5
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,031,200754,,,Jill Craybas,R,160,USA,31.7481177276,49,451,201368,,,Karolina Sprem,R,174,CRO,21.4373716632,96,293,6-7(2) 6-4 6-1,3,R32,,0,2,112,68,40,21,,8,12,10,13,110,48,29,26,,7,15
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,032,201361,,,Julia Schruff,R,,GER,23.6303901437,64,393,200048,6,,Elena Likhovtseva,R,,RUS,30.5681040383,17,969,6-4 6-4,3,R32,,0,1,64,37,28,12,,4,6,0,1,52,34,22,9,,3,7
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,033,201394,7,,Anna Lena Groenefeld,R,180,GER,20.8295687885,16,996,201329,,,Vera Zvonareva,R,172,RUS,21.568788501,45,491,6-3 6-4,3,R32,,2,0,61,35,23,18,,4,5,6,1,60,32,19,13,,3,6
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,034,201336,9,,Dinara Safina,R,182,RUS,19.9342915811,20,902,201424,,,Shahar Peer,R,170,ISR,18.9240246407,36,540,6-2 6-0,3,R32,,1,3,41,25,18,6,,1,3,1,6,43,26,9,4,,3,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,035,201308,,,Maria Elena Camerin,R,164,ITA,24.0355920602,66,377,200011,14,,Katarina Srebotnik,R,180,SLO,25.0595482546,29,653,6-4 6-3,3,R32,,0,2,76,50,30,15,,9,12,0,3,56,35,21,6,,4,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,036,201212,3,,Francesca Schiavone,R,166,ITA,25.7768651608,13,1252,200751,,Q,Conchita Martinez Granados,R,,ESP,30.2012320329,110,261,6-4 6-1,3,R32,,3,4,44,18,12,17,,0,2,1,5,50,27,16,6,,4,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,037,201320,5,,Svetlana Kuznetsova,R,174,RUS,20.7665982204,10,1416,201387,,,Sofia Arvidsson,R,176,SWE,22.1273100616,32,620,6-1 5-7 6-2,3,R32,,4,1,92,55,37,19,,6,8,1,1,87,56,37,12,,4,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,038,201286,11,,Anabel Medina Garrigues,R,169,ESP,23.6741957563,26,721,201456,,Q,Olga Savchuk,R,175,UKR,18.5352498289,103,273,6-1 7-5,3,R32,,0,0,58,39,21,10,,6,10,1,3,67,45,21,6,,4,12
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,039,201371,,,Vera Dushevina,R,180,RUS,19.4907597536,51,445,201416,,LL,Alona Bondarenko,R,168,UKR,21.6372347707,81,324,6-1 6-4,3,R32,,0,4,52,44,30,1,,3,5,0,3,67,48,25,5,,3,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,040,200067,2,,Patty Schnyder,L,168,SUI,27.3018480493,9,1906,200020,,,Lisa Raymond,R,165,USA,32.6461327858,75,349,6-2 6-2,3,R32,,5,4,46,23,17,14,,4,6,1,4,55,32,14,8,,5,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,041,200069,1,,Nadia Petrova,R,178,RUS,23.819301848,7,2198,200046,,WC,Meghann Shaughnessy,R,,USA,26.9733059548,84,320,6-1 6-3,3,R16,,2,1,44,30,21,9,,4,5,0,3,45,21,15,7,,1,6
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,042,200118,,Q,Virginia Ruano Pascual,R,169,ESP,32.5311430527,100,282,201455,,,Elena Vesnina,R,176,RUS,19.6714579055,67,376,6-4 3-6 6-4,3,R16,,4,3,110,74,46,16,,10,15,1,7,100,63,34,18,,7,13
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,043,201425,15,,Lucie Safarova,L,177,CZE,19.1594798084,34,597,201400,4,,Nicole Vaidisova,R,181,CZE,16.9445585216,14,1124,6-1 4-6 6-4,3,R16,,11,3,88,56,42,15,,5,7,8,7,94,55,37,18,,7,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,044,200754,,,Jill Craybas,R,160,USA,31.7481177276,49,451,201361,,,Julia Schruff,R,,GER,23.6303901437,64,393,6-3 6-2,3,R16,,0,7,71,33,22,17,,5,8,0,2,51,31,13,7,,2,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,045,201394,7,,Anna Lena Groenefeld,R,180,GER,20.8295687885,16,996,201336,9,,Dinara Safina,R,182,RUS,19.9342915811,20,902,6-4 6-7(4) 6-3,3,R16,,4,6,109,66,41,24,,4,7,0,9,107,75,45,17,,6,11
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,046,201212,3,,Francesca Schiavone,R,166,ITA,25.7768651608,13,1252,201308,,,Maria Elena Camerin,R,164,ITA,24.0355920602,66,377,6-1 6-3,3,R16,,5,2,49,29,22,12,,0,0,0,3,44,21,11,12,,1,4
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,047,201320,5,,Svetlana Kuznetsova,R,174,RUS,20.7665982204,10,1416,201286,11,,Anabel Medina Garrigues,R,169,ESP,23.6741957563,26,721,6-3 6-4,3,R16,,3,1,53,30,21,14,,0,2,0,0,63,42,23,8,,5,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,048,200067,2,,Patty Schnyder,L,168,SUI,27.3018480493,9,1906,201371,,,Vera Dushevina,R,180,RUS,19.4907597536,51,445,6-3 7-5,3,R16,,5,3,73,47,33,14,,5,6,2,3,75,42,25,18,,7,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,049,200069,1,,Nadia Petrova,R,178,RUS,23.819301848,7,2198,200118,,Q,Virginia Ruano Pascual,R,169,ESP,32.5311430527,100,282,6-3 6-0,3,QF,,2,1,49,30,25,11,,6,6,0,0,39,27,12,6,,4,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,050,201425,15,,Lucie Safarova,L,177,CZE,19.1594798084,34,597,200754,,,Jill Craybas,R,160,USA,31.7481177276,49,451,6-2 6-2,3,QF,,3,2,48,26,16,13,,2,4,0,1,54,36,16,5,,4,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,051,201212,3,,Francesca Schiavone,R,166,ITA,25.7768651608,13,1252,201394,7,,Anna Lena Groenefeld,R,180,GER,20.8295687885,16,996,6-2 6-3,3,QF,,1,5,60,37,25,10,,7,9,1,5,52,31,14,9,,5,10
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,052,201320,5,,Svetlana Kuznetsova,R,174,RUS,20.7665982204,10,1416,200067,2,,Patty Schnyder,L,168,SUI,27.3018480493,9,1906,6-3 6-1,3,QF,,2,0,45,30,23,8,,3,4,3,1,51,37,17,5,,4,9
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,053,200069,1,,Nadia Petrova,R,178,RUS,23.819301848,7,2198,201425,15,,Lucie Safarova,L,177,CZE,19.1594798084,34,597,6-3 6-2,3,SF,,5,2,48,28,22,13,,1,2,1,2,57,34,16,11,,4,8
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,054,201212,3,,Francesca Schiavone,R,166,ITA,25.7768651608,13,1252,201320,5,,Svetlana Kuznetsova,R,174,RUS,20.7665982204,10,1416,7-6(2) 3-2 RET,3,SF,,1,1,64,37,22,17,,7,9,4,0,57,41,25,7,,1,4
2006-W-T2-USA-01A-2006,Amelia Island,Clay,56,T2,20060403,055,200069,1,,Nadia Petrova,R,178,RUS,23.819301848,7,2198,201212,3,,Francesca Schiavone,R,166,ITA,25.7768651608,13,1252,6-4 6-4,3,F,,4,1,66,39,28,14,,6,8,0,5,55,27,18,12,,4,8
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,002,201368,,,Karolina Sprem,R,174,CRO,21.4565366188,90,306,201435,,Q,Kateryna Bondarenko,R,175,UKR,19.6714579055,116,248,7-5 6-4,3,R64,,3,6,82,42,23,21,,6,10,0,9,90,54,30,14,,10,16
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,003,201408,,,Jamea Jackson,R,,USA,19.5893223819,83,323,200117,15,,Kveta Peschke,R,165,CZE,30.7542778919,36,525,6-4 6-3,3,R64,,0,4,54,35,22,9,,4,7,1,3,74,44,20,16,,10,16
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,004,201360,,Q,Julia Vakulenko,R,183,UKR,22.7515400411,193,135,201347,10,,Jelena Jankovic,R,177,SRB,21.1115674196,28,672,7-6(5) 7-5,3,R64,,0,6,84,47,27,16,,2,7,1,2,98,68,35,11,,9,15
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,005,201321,,,Antonella Serra Zanetti,R,,ITA,25.7084188912,88,310,200024,,,Maria Vento Kabchi,R,,VEN,31.8795345654,89,309,4-6 7-5 6-4,3,R64,,1,10,105,80,49,8,,9,16,2,13,99,60,36,11,,4,12
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,006,201329,,,Vera Zvonareva,R,172,RUS,21.5879534565,47,456,201455,,,Elena Vesnina,R,176,RUS,19.6906228611,64,397,6-4 5-7 6-2,3,R64,,6,8,87,52,37,14,,2,7,1,9,103,69,34,18,,9,16
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,007,200031,,Q,Meilen Tu,R,,USA,28.2272416153,134,208,200041,,,Amy Frazier,R,,USA,33.5550992471,54,427,6-3 6-4,3,R64,,0,7,51,28,19,9,,1,5,0,10,62,36,17,8,,2,9
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,008,200754,,,Jill Craybas,R,160,USA,31.7672826831,42,496,201308,,,Maria Elena Camerin,R,164,ITA,24.0547570157,62,401,6-4 6-2,3,R64,,0,3,47,26,15,11,,3,7,1,8,61,34,19,5,,2,9
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,009,201379,16,,Mara Santangelo,R,181,ITA,24.7830253251,41,502,200773,,,Stephanie Foretz Gacon,R,166,FRA,24.9363449692,72,352,6-2 6-4,3,R64,,4,3,68,44,30,13,,5,5,1,5,63,37,24,11,,7,10
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,010,200011,11,,Katarina Srebotnik,R,180,SLO,25.0787132101,29,666,200043,,,Virginie Razzano,R,173,FRA,22.9130732375,58,408,6-3 6-3,3,R64,,0,1,59,45,32,4,,7,9,2,3,71,46,19,15,,6,11
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,011,201292,,Q,Martina Sucha,R,,SVK,25.3853524983,95,296,201281,,,Laura Granville,R,175,USA,24.9117043121,51,445,6-4 6-1,3,R64,,0,1,53,33,21,11,,6,8,2,4,59,34,16,7,,1,7
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,012,201588,,WC,Anna Tatishvili,R,171,GEO,16.180698152,570,22,201440,,,Laura Pous Tio,U,,ESP,21.5222450376,81,332,3-6 6-3 7-5,3,R64,,0,7,109,75,42,12,,6,13,1,2,102,66,35,15,,12,20
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,013,200118,,,Virginia Ruano Pascual,R,169,ESP,32.5503080082,82,324,201375,,WC,Shenay Perry,R,,USA,21.7604380561,87,316,6-0 7-5,3,R64,,1,0,57,44,27,7,,3,6,2,4,51,31,15,6,,9,16
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,014,202324,,WC,Neha Uberoi,R,,USA,20.1724845996,303,74,200020,,,Lisa Raymond,R,165,USA,32.6652977413,74,349,6-3 3-6 6-1,3,R64,,11,12,86,51,35,15,,7,11,3,5,71,41,22,15,,6,12
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,015,201286,9,,Anabel Medina Garrigues,R,169,ESP,23.6933607118,26,732,200055,,,Mariana Diaz Oliva,R,,ARG,30.0807665982,73,349,3-6 7-5 6-2,3,R64,,2,4,96,60,30,15,,8,15,1,3,105,73,37,12,,6,15
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,016,200062,,,Kristina Brandi,R,168,PUR,29.0321697467,104,273,201387,13,,Sofia Arvidsson,R,176,SWE,22.1464750171,33,633,7-5 6-3,3,R64,,1,2,57,39,28,15,,0,1,3,4,68,35,24,15,,6,9
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,018,200046,,WC,Meghann Shaughnessy,R,,USA,26.9924709103,76,344,202135,,Q,Vanessa Henke,R,,GER,25.2320328542,167,167,6-3 6-3,3,R64,,2,6,57,30,22,15,,2,3,1,3,61,41,23,9,,3,7
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,019,201293,,,Catalina Castano,R,171,COL,26.7597535934,48,451,201315,,,Ashley Harkleroad,R,,USA,20.93908282,79,340,6-2 6-0,3,R64,,1,1,52,31,19,13,,4,5,0,3,60,43,18,6,,8,14
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,020,201385,,Q,Yuliana Fedak,R,166,UKR,22.8391512663,125,235,200751,,Q,Conchita Martinez Granados,R,,ESP,30.2203969884,103,274,7-5 6-3,3,R64,,1,3,76,52,28,12,,5,10,1,2,66,42,18,10,,7,14
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,021,201294,12,,Marion Bartoli,R,170,FRA,21.5195071869,32,636,201397,,,Shuai Peng,R,173,CHN,20.2518822724,60,402,6-1 6-4,3,R64,,0,3,70,45,26,12,,2,5,0,2,60,40,20,4,,10,16
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,022,201425,14,,Lucie Safarova,L,177,CZE,19.1786447639,27,684,201325,,,Samantha Stosur,R,172,AUS,22.0287474333,53,438,5-7 6-1 6-4,3,R64,,9,4,105,61,43,23,,8,10,8,4,80,46,34,17,,5,9
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,023,201361,,,Julia Schruff,R,,GER,23.6495550992,57,413,201085,,,Shinobu Asagoe,R,,JPN,29.7823408624,75,346,5-7 6-2 6-4,3,R64,,1,0,88,62,43,13,,1,5,2,5,100,68,40,15,,7,13
2006-W-T1-USA-03A-2006,Charleston,Clay,56,T1,20060410,024,201416,,Q,Alona Bondarenko,R,168,UKR,21.6563997262,80,334,201438,,,Ekaterina Bychkova,U,171,RUS,20.8459958932,68,362,6-1 7-5,3,R64,,1,1,58,34,22,16,,6,7,2,3,72,35,20,16,,10,15
